"Mod name","Registry name","Item ID","Display name"
"Alex's Mobs","alexsmobs:gazelle_horn",2427,"Gazelle Horn"
"Alex's Mobs","alexsmobs:ghostly_pickaxe",2553,"Ghostly Pickaxe"
"Alex's Mobs","alexsmobs:gongylidia",2495,"Gongylidia"
"Alex's Mobs","alexsmobs:guster_eye",2471,"Guster Eye"
"Alex's Mobs","alexsmobs:gustmaker",2571,"Gustmaker"
"Alex's Mobs","alexsmobs:halo",2433,"Halo"
"Alex's Mobs","alexsmobs:hemolymph_blaster",2475,"Hemolymph Blaster"
"Alex's Mobs","alexsmobs:hemolymph_sac",2474,"Hemolymph Sac"
"Alex's Mobs","alexsmobs:hummingbird_feeder",2569,"Hummingbird Feeder"
"Alex's Mobs","alexsmobs:kangaroo_burger",2490,"Kangaroo Burger"
"Alex's Mobs","alexsmobs:kangaroo_hide",2489,"Kangaroo Hide"
"Alex's Mobs","alexsmobs:kangaroo_meat",2487,"Kangaroo Meat"
"Alex's Mobs","alexsmobs:komodo_spit",2444,"Komodo Dragon Spit"
"Alex's Mobs","alexsmobs:komodo_spit_bottle",2445,"Komodo Dragon Spit Bottle"
"Alex's Mobs","alexsmobs:large_catfish_bucket",2539,"Bucket of Large Catfish"
"Alex's Mobs","alexsmobs:lava_bottle",2425,"Lava Bottle"
"Alex's Mobs","alexsmobs:leafcutter_ant_chamber",2575,"Leafcutter Ant Chamber"
"Alex's Mobs","alexsmobs:leafcutter_ant_pupa",2496,"Leafcutter Ant Pupa"
"Alex's Mobs","alexsmobs:leafcutter_anthill",2574,"Leafcutter Anthill"
"Alex's Mobs","alexsmobs:lobster_bucket",2443,"Bucket of Lobster"
"Alex's Mobs","alexsmobs:lobster_tail",2441,"Lobster Tail"
"Alex's Mobs","alexsmobs:lost_tentacle",2533,"Lost Tentacle"
"Alex's Mobs","alexsmobs:maggot",2430,"Maggot"
"Alex's Mobs","alexsmobs:maraca",2461,"Maraca"
"Alex's Mobs","alexsmobs:medium_catfish_bucket",2538,"Bucket of Medium Catfish"
"Alex's Mobs","alexsmobs:mimic_octopus_bucket",2513,"Bucket of Mimic Octopus"
"Alex's Mobs","alexsmobs:mimicream",2455,"Mimicream"
"Alex's Mobs","alexsmobs:moose_antler",2451,"Moose Antler"
"Alex's Mobs","alexsmobs:moose_headgear",2452,"Antler Headdress"
"Alex's Mobs","alexsmobs:moose_ribs",2453,"Raw Moose Ribs"
"Alex's Mobs","alexsmobs:mosquito_larva",2450,"Crimson Mosquito Larva"
"Alex's Mobs","alexsmobs:mosquito_proboscis",2435,"Crimson Mosquito Proboscis"
"Alex's Mobs","alexsmobs:mosquito_repellent_stew",2564,"Mosquito Repellent Stew"
"Alex's Mobs","alexsmobs:mudskipper_bucket",2550,"Bucket of Mudskipper"
"Alex's Mobs","alexsmobs:mungal_spores",2531,"Mungal Spores"
"Alex's Mobs","alexsmobs:music_disc_daze",2567,"Music Disc"
"Alex's Mobs","alexsmobs:music_disc_thime",2566,"Music Disc"
"Alex's Mobs","alexsmobs:mysterious_worm",2505,"Mysterious Worm"
"Alex's Mobs","alexsmobs:novelty_hat",2549,"Novelty Hat"
"Alex's Mobs","alexsmobs:pigshoes",2516,"Ancient Hogshoes"
"Alex's Mobs","alexsmobs:platypus_bucket",2484,"Bucket of Platypus"
"Alex's Mobs","alexsmobs:platypus_egg",2573,"Platypus Egg"
"Alex's Mobs","alexsmobs:pocket_sand",2472,"Pocket of Sand"
"Alex's Mobs","alexsmobs:poison_bottle",2446,"Poisonous Essence"
"Alex's Mobs","alexsmobs:potted_flutter",2526,"Potted Flutter"
"Alex's Mobs","alexsmobs:pupfish_locator",2536,"Strange Fish Finder"
"Alex's Mobs","alexsmobs:raccoon_tail",2456,"Raccoon Tail"
"Alex's Mobs","alexsmobs:rainbow_glass",2580,"Rainbow Glass"
"Alex's Mobs","alexsmobs:rainbow_jelly",2529,"Rainbow Jelly"
"Alex's Mobs","alexsmobs:rattlesnake_rattle",2437,"Rattlesnake Rattle"
"Alex's Mobs","alexsmobs:raw_catfish",2540,"Raw Catfish"
"Alex's Mobs","alexsmobs:red_sand_circle",2584,"Anti-Sea Bear Circle"
"Alex's Mobs","alexsmobs:roadrunner_boots",2424,"Roadrunner Boots"
"Alex's Mobs","alexsmobs:roadrunner_feather",2423,"Roadrunner Feather"
"Alex's Mobs","alexsmobs:rocky_chestplate",2525,"Rock Shell Chestplate"
"Alex's Mobs","alexsmobs:rocky_shell",2524,"Rocky Shell"
"Alex's Mobs","alexsmobs:sand_circle",2583,"Anti-Sea Bear Circle"
"Alex's Mobs","alexsmobs:sculk_boomer",2587,"Sculk Boomer"
"Alex's Mobs","alexsmobs:serrated_shark_tooth",2510,"Serrated Shark Tooth"
"Alex's Mobs","alexsmobs:shark_tooth",2439,"Shark Tooth"
"Alex's Mobs","alexsmobs:shark_tooth_arrow",2440,"Shark Tooth Arrow"
"Alex's Mobs","alexsmobs:shattered_dimensional_carver",2509,"Shattered Dimensional Carver"
"Alex's Mobs","alexsmobs:shed_snake_skin",2520,"Shed Snake Skin"
"Alex's Mobs","alexsmobs:shield_of_the_deep",2512,"Shield Of The Deep"
"Alex's Mobs","alexsmobs:shrimp_fried_rice",2470,"Shrimp-Fried Rice"
"Alex's Mobs","alexsmobs:skelewag_sword",2548,"Skelewag Skull"
"Alex's Mobs","alexsmobs:skelewag_sword_hand",2547,"Skelewag Skull"
"Alex's Mobs","alexsmobs:skelewag_sword_inventory",2546,"Skelewag Skull"
"Alex's Mobs","alexsmobs:skreecher_soul",2552,"Skreecher Soul"
"Alex's Mobs","alexsmobs:small_catfish_bucket",2537,"Bucket of Small Catfish"
"Alex's Mobs","alexsmobs:sombrero",2462,"Sombrero"
"Alex's Mobs","alexsmobs:sopa_de_macaco",2447,"Sopa De Macaco"
"Alex's Mobs","alexsmobs:soul_heart",2467,"Soul Heart"
"Alex's Mobs","alexsmobs:spawn_egg_alligator_snapping_turtle",2345,"Alligator Snapping Turtle Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_anaconda",2373,"Anaconda Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_anteater",2374,"Anteater Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_bald_eagle",2360,"Bald Eagle Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_banana_slug",2399,"Banana Slug Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_bison",2383,"Bison Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_blobfish",2336,"Blobfish Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_blue_jay",2400,"Blue Jay Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_bone_serpent",2316,"Bone Serpent Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_bunfungus",2382,"Bunfungus Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_cachalot_whale",2357,"Cachalot Whale Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_caiman",2401,"Caiman Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_capuchin_monkey",2330,"Capuchin Monkey Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_catfish",2386,"Catfish Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_centipede",2331,"Cave Centipede Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_cockroach",2338,"Cockroach Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_comb_jelly",2380,"Comb Jelly Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_cosmaw",2370,"Cosmaw Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_cosmic_cod",2381,"Cosmic Cod Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_crimson_mosquito",2324,"Crimson Mosquito Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_crocodile",2318,"Crocodile Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_crow",2344,"Crow Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_devils_hole_pupfish",2385,"Devil's Hole Pupfish Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_dropbear",2354,"Dropbear Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_elephant",2340,"Elephant Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_emu",2352,"Emu Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_endergrade",2326,"Endergrade Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_enderiophage",2359,"Enderiophage Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_farseer",2394,"Farseer Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_flutter",2376,"Flutter Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_fly",2319,"Fly Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_flying_fish",2387,"Flying Fish Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_frilled_shark",2364,"Frilled Shark Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_froststalker",2367,"Froststalker Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_gazelle",2317,"Gazelle Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_gelada_monkey",2377,"Gelada Monkey Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_giant_squid",2384,"Giant Squid Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_gorilla",2323,"Gorilla Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_grizzly_bear",2314,"Grizzly Bear Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_guster",2348,"Guster Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_hammerhead_shark",2327,"Hammerhead Shark Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_hummingbird",2320,"Hummingbird Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_jerboa",2378,"Jerboa Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_kangaroo",2356,"Kangaroo Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_komodo_dragon",2329,"Komodo Dragon Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_laviathan",2369,"Laviathan Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_leafcutter_ant",2358,"Leafcutter Ant Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_lobster",2328,"Lobster Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_maned_wolf",2372,"Maned Wolf Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_mantis_shrimp",2347,"Mantis Shrimp Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_mimic_octopus",2365,"Mimic Octopus Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_mimicube",2334,"Mimicube Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_moose",2333,"Moose Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_mudskipper",2391,"Mudskipper Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_mungus",2346,"Mungus Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_murmur",2397,"Murmur Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_orca",2321,"Orca Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_platypus",2353,"Platypus Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_potoo",2390,"Potoo Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_raccoon",2335,"Raccoon Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_rain_frog",2389,"Rain Frog Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_rattlesnake",2325,"Rattlesnake Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_rhinoceros",2392,"Rhinoceros Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_roadrunner",2315,"Roadrunner Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_rocky_roller",2375,"Rocky Roller Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_seagull",2366,"Seagull Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_seal",2337,"Seal Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_shoebill",2339,"Shoebill Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_skelewag",2388,"Skelewag Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_skreecher",2395,"Skreecher Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_skunk",2398,"Skunk Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_snow_leopard",2342,"Snow Leopard Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_soul_vulture",2341,"Soul Vulture Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_spectre",2343,"Spectre Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_straddler",2350,"Straddler Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_stradpole",2351,"Stradpole Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_sugar_glider",2393,"Sugar Glider Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_sunbird",2322,"Sunbird Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_tarantula_hawk",2362,"Tarantula Hawk Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_tasmanian_devil",2355,"Tasmanian Devil Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_terrapin",2379,"Terrapin Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_tiger",2361,"Tiger Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_toucan",2371,"Toucan Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_triops",2402,"Triops Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_tusklin",2368,"Tusklin Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_underminer",2396,"Underminer Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_void_worm",2363,"Void Worm Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_warped_mosco",2349,"Warped Mosco Spawn Egg"
"Alex's Mobs","alexsmobs:spawn_egg_warped_toad",2332,"Warped Toad Spawn Egg"
"Alex's Mobs","alexsmobs:spiked_scute",2468,"Spiked Scute"
"Alex's Mobs","alexsmobs:spiked_turtle_shell",2469,"Spiked Turtle Shell"
"Alex's Mobs","alexsmobs:squid_grapple",2534,"Grappling Squok"
"Alex's Mobs","alexsmobs:stink_bottle",2557,"Stink in a Bottle"
"Alex's Mobs","alexsmobs:stink_ray",2562,"Stink Ray"
"Alex's Mobs","alexsmobs:stink_ray_empty_hand",2560,"Stink Ray"
"Alex's Mobs","alexsmobs:stink_ray_empty_inventory",2561,"item.alexsmobs.stink_ray_empty_inventory"
"Alex's Mobs","alexsmobs:stink_ray_hand",2558,"Stink Ray"
"Alex's Mobs","alexsmobs:stink_ray_inventory",2559,"Stink Ray"
"Alex's Mobs","alexsmobs:straddle_helmet",2517,"Straddlite Tack"
"Alex's Mobs","alexsmobs:straddle_saddle",2518,"Straddlite Saddle"
"Alex's Mobs","alexsmobs:straddleboard",2479,"Straddleboard"
"Alex's Mobs","alexsmobs:straddlite",2477,"Straddlite"
"Alex's Mobs","alexsmobs:straddlite_block",2572,"Block of Straddlite"
"Alex's Mobs","alexsmobs:stradpole_bucket",2478,"Bucket of Stradpole"
"Alex's Mobs","alexsmobs:tab_icon",2419,"Alex's Mobs"
"Alex's Mobs","alexsmobs:tarantula_hawk_elytra",2504,"Tarantula Hawk Elytra"
"Alex's Mobs","alexsmobs:tarantula_hawk_wing",2503,"Tarantula Hawk Wing"
"Alex's Mobs","alexsmobs:tarantula_hawk_wing_fragment",2502,"Tattered Tarantula Hawk Wing"
"Alex's Mobs","alexsmobs:tendon_whip",2555,"Tendon Whip"
"Alex's Mobs","alexsmobs:terrapin_bucket",2527,"Bucket of Terrapin"
"Alex's Mobs","alexsmobs:terrapin_egg",2579,"Terrapin Egg"
"Alex's Mobs","alexsmobs:transmutation_table",2586,"Transmutation Table"
"Alex's Mobs","alexsmobs:triops_bucket",2565,"Bucket of Triops"
"Alex's Mobs","alexsmobs:triops_eggs",2591,"Triops Eggs"
"Alex's Mobs","alexsmobs:unsettling_kimono",2556,"Unsettling Kimono"
"Alex's Mobs","alexsmobs:vine_lasso",2523,"Vine Lasso"
"Alex's Mobs","alexsmobs:vine_lasso_hand",2522,"This is not a Vine Lasso"
"Alex's Mobs","alexsmobs:vine_lasso_inventory",2521,"This is not a Vine Lasso"
"Alex's Mobs","alexsmobs:void_worm_beak",2577,"Void Worm Beak"
"Alex's Mobs","alexsmobs:void_worm_effigy",2578,"Void Worm Effigy"
"Alex's Mobs","alexsmobs:void_worm_eye",2507,"Void Worm Eye"
"Alex's Mobs","alexsmobs:void_worm_mandible",2506,"Void Worm Mandible"
"Alex's Mobs","alexsmobs:warped_mixture",2476,"Warped Mixture"
"Alex's Mobs","alexsmobs:warped_muscle",2473,"Warped Muscle"
"Amendments","amendments:dye_bottle",14564,"Dye Bottle"
"Applied Energistics 2","ae2:16k_crafting_storage",1309,"16k Crafting Storage"
"Applied Energistics 2","ae2:1k_crafting_storage",1307,"1k Crafting Storage"
"Applied Energistics 2","ae2:256k_crafting_storage",1311,"256k Crafting Storage"
"Applied Energistics 2","ae2:4k_crafting_storage",1308,"4k Crafting Storage"
"Applied Energistics 2","ae2:64k_crafting_storage",1310,"64k Crafting Storage"
"Applied Energistics 2","ae2:advanced_card",1459,"Advanced Card"
"Applied Energistics 2","ae2:annihilation_core",1479,"Annihilation Core"
"Applied Energistics 2","ae2:annihilation_plane",1603,"ME Annihilation Plane"
"Applied Energistics 2","ae2:basic_card",1455,"Basic Card"
"Applied Energistics 2","ae2:black_covered_cable",1538,"Black ME Covered Cable"
"Applied Energistics 2","ae2:black_covered_dense_cable",1572,"Black ME Dense Covered Cable"
"Applied Energistics 2","ae2:black_glass_cable",1555,"Black ME Glass Cable"
"Applied Energistics 2","ae2:black_lumen_paint_ball",1433,"Black Lumen Paint Ball"
"Applied Energistics 2","ae2:black_paint_ball",1417,"Black Paint Ball"
"Applied Energistics 2","ae2:black_smart_cable",1521,"Black ME Smart Cable"
"Applied Energistics 2","ae2:black_smart_dense_cable",1589,"Black ME Dense Smart Cable"
"Applied Energistics 2","ae2:blank_pattern",1397,"Blank Pattern"
"Applied Energistics 2","ae2:blue_covered_cable",1534,"Blue ME Covered Cable"
"Applied Energistics 2","ae2:blue_covered_dense_cable",1568,"Blue ME Dense Covered Cable"
"Applied Energistics 2","ae2:blue_glass_cable",1551,"Blue ME Glass Cable"
"Applied Energistics 2","ae2:blue_lumen_paint_ball",1429,"Blue Lumen Paint Ball"
"Applied Energistics 2","ae2:blue_paint_ball",1413,"Blue Paint Ball"
"Applied Energistics 2","ae2:blue_smart_cable",1517,"Blue ME Smart Cable"
"Applied Energistics 2","ae2:blue_smart_dense_cable",1585,"Blue ME Dense Smart Cable"
"Applied Energistics 2","ae2:brown_covered_cable",1535,"Brown ME Covered Cable"
"Applied Energistics 2","ae2:brown_covered_dense_cable",1569,"Brown ME Dense Covered Cable"
"Applied Energistics 2","ae2:brown_glass_cable",1552,"Brown ME Glass Cable"
"Applied Energistics 2","ae2:brown_lumen_paint_ball",1430,"Brown Lumen Paint Ball"
"Applied Energistics 2","ae2:brown_paint_ball",1414,"Brown Paint Ball"
"Applied Energistics 2","ae2:brown_smart_cable",1518,"Brown ME Smart Cable"
"Applied Energistics 2","ae2:brown_smart_dense_cable",1586,"Brown ME Dense Smart Cable"
"Applied Energistics 2","ae2:cable_anchor",1594,"Cable Anchor"
"Applied Energistics 2","ae2:cable_bus",1339,"AE2 Cable and/or Bus"
"Applied Energistics 2","ae2:cable_energy_acceptor",1613,"Energy Acceptor"
"Applied Energistics 2","ae2:cable_interface",1611,"ME Interface"
"Applied Energistics 2","ae2:cable_pattern_provider",1610,"ME Pattern Provider"
"Applied Energistics 2","ae2:calculation_processor",1453,"Calculation Processor"
"Applied Energistics 2","ae2:calculation_processor_press",1443,"Inscriber Calculation Press"
"Applied Energistics 2","ae2:capacity_card",1457,"Capacity Card"
"Applied Energistics 2","ae2:cell_component_16k",1471,"16k ME Storage Component"
"Applied Energistics 2","ae2:cell_component_1k",1469,"1k ME Storage Component"
"Applied Energistics 2","ae2:cell_component_256k",1473,"256k ME Storage Component"
"Applied Energistics 2","ae2:cell_component_4k",1470,"4k ME Storage Component"
"Applied Energistics 2","ae2:cell_component_64k",1472,"64k ME Storage Component"
"Applied Energistics 2","ae2:cell_workbench",1295,"Cell Workbench"
"Applied Energistics 2","ae2:certus_quartz_axe",1358,"Certus Quartz Axe"
"Applied Energistics 2","ae2:certus_quartz_crystal",1435,"Certus Quartz Crystal"
"Applied Energistics 2","ae2:certus_quartz_cutting_knife",1364,"Certus Quartz Cutting Knife"
"Applied Energistics 2","ae2:certus_quartz_dust",1437,"Certus Quartz Dust"
"Applied Energistics 2","ae2:certus_quartz_hoe",1359,"Certus Quartz Hoe"
"Applied Energistics 2","ae2:certus_quartz_pickaxe",1361,"Certus Quartz Pickaxe"
"Applied Energistics 2","ae2:certus_quartz_shovel",1360,"Certus Quartz Shovel"
"Applied Energistics 2","ae2:certus_quartz_sword",1362,"Certus Quartz Sword"
"Applied Energistics 2","ae2:certus_quartz_wrench",1363,"Certus Quartz Wrench"
"Applied Energistics 2","ae2:charged_certus_quartz_crystal",1436,"Charged Certus Quartz Crystal"
"Applied Energistics 2","ae2:charged_staff",1381,"Charged Staff"
"Applied Energistics 2","ae2:charger",1285,"Charger"
"Applied Energistics 2","ae2:chest",1293,"ME Chest"
"Applied Energistics 2","ae2:chipped_budding_quartz",1257,"Chipped Budding Certus Quartz"
"Applied Energistics 2","ae2:chiseled_quartz_block",1269,"Chiseled Certus Quartz Block"
"Applied Energistics 2","ae2:chiseled_quartz_slab",1349,"Chiseled Certus Quartz Slab"
"Applied Energistics 2","ae2:chiseled_quartz_stairs",1326,"Chiseled Certus Quartz Stairs"
"Applied Energistics 2","ae2:chiseled_quartz_wall",1337,"Chiseled Certus Quartz Wall"
"Applied Energistics 2","ae2:color_applicator",1382,"Color Applicator - Empty"
"Applied Energistics 2","ae2:condenser",1297,"Matter Condenser"
"Applied Energistics 2","ae2:controller",1291,"ME Controller"
"Applied Energistics 2","ae2:conversion_monitor",1609,"ME Conversion Monitor"
"Applied Energistics 2","ae2:crafting_accelerator",1306,"Crafting Co-Processing Unit"
"Applied Energistics 2","ae2:crafting_card",1463,"Crafting Card"
"Applied Energistics 2","ae2:crafting_monitor",1312,"Crafting Monitor"
"Applied Energistics 2","ae2:crafting_pattern",1398,"Crafting Pattern"
"Applied Energistics 2","ae2:crafting_terminal",1606,"ME Crafting Terminal"
"Applied Energistics 2","ae2:crafting_unit",1305,"Crafting Unit"
"Applied Energistics 2","ae2:crank",1357,"Wooden Crank"
"Applied Energistics 2","ae2:creative_energy_cell",1304,"Creative Energy Cell"
"Applied Energistics 2","ae2:creative_fluid_cell",1485,"Creative ME Fluid Cell"
"Applied Energistics 2","ae2:creative_item_cell",1484,"Creative ME Item Cell"
"Applied Energistics 2","ae2:crystal_resonance_generator",1299,"Crystal Resonance Generator"
"Applied Energistics 2","ae2:cut_quartz_block",1265,"Cut Certus Quartz Block"
"Applied Energistics 2","ae2:cut_quartz_slab",1346,"Cut Certus Quartz Slab"
"Applied Energistics 2","ae2:cut_quartz_stairs",1323,"Cut Certus Quartz Stairs"
"Applied Energistics 2","ae2:cut_quartz_wall",1334,"Cut Certus Quartz Wall"
"Applied Energistics 2","ae2:cyan_covered_cable",1532,"Cyan ME Covered Cable"
"Applied Energistics 2","ae2:cyan_covered_dense_cable",1566,"Cyan ME Dense Covered Cable"
"Applied Energistics 2","ae2:cyan_glass_cable",1549,"Cyan ME Glass Cable"
"Applied Energistics 2","ae2:cyan_lumen_paint_ball",1427,"Cyan Lumen Paint Ball"
"Applied Energistics 2","ae2:cyan_paint_ball",1411,"Cyan Paint Ball"
"Applied Energistics 2","ae2:cyan_smart_cable",1515,"Cyan ME Smart Cable"
"Applied Energistics 2","ae2:cyan_smart_dense_cable",1583,"Cyan ME Dense Smart Cable"
"Applied Energistics 2","ae2:damaged_budding_quartz",1258,"Damaged Budding Certus Quartz"
"Applied Energistics 2","ae2:dark_monitor",1597,"Dark Illuminated Panel"
"Applied Energistics 2","ae2:debug_card",1503,"Dev.DebugCard"
"Applied Energistics 2","ae2:debug_chunk_loader",1353,"Dev.ChunkLoader"
